Waste_Record_ID,Inventory_ID,Medicine_ID,Batch_Number,Waste_Date,Expiry_Date,Quantity_Wasted,Unit_Cost,Total_Waste_Value,Waste_Reason,Disposal_Method,Disposal_Status,Reported_By,Warehouse_Location,Remarks
WR001970,INV002908,MED004947,BAT814191,2026-03-02,2027-04-27,47,219.71,10326.37,Damaged,Recycling,Completed,EMP017,WH-A,Broken container
WR001971,INV004301,MED005870,BAT390091,2026-07-11,2027-01-12,136,502.74,68372.64,Overstock,Return to Supplier,Completed,EMP017,WH-E,Excess inventory
WR001972,INV003111,MED078553,BAT484847,2026-02-16,2025-07-29,152,66.56,10117.12,Expired,Recycling,Completed,EMP003,WH-C,Medicine expired
WR001973,INV003320,MED122526,BAT822652,2026-07-05,2026-04-28,17,259.12,4405.04,Expired,Recycling,Completed,EMP001,WH-A,Medicine expired
WR001974,INV001304,MED078283,BAT296868,2026-07-21,2027-12-17,184,161.37,29692.08,Expired,Return to Supplier,Completed,EMP015,WH-C,Medicine expired
WR001975,INV003488,MED067839,BAT155850,2026-07-21,2026-11-10,74,573.88,42467.12,Expired,Recycling,Completed,EMP012,WH-A,Expired stock removed
WR001976,INV004528,MED050322,BAT595008,2026-07-14,2026-07-02,43,47.22,2030.46,Damaged,Return to Supplier,Completed,EMP011,WH-B,Broken container
WR001977,INV004242,MED056363,BAT601427,2026-07-21,2029-04-15,93,157.35,14633.55,Expired,Biohazard Disposal,Completed,EMP010,WH-D,Medicine expired
WR001978,INV000947,MED068175,BAT164329,2026-07-21,2028-06-18,27,70.48,1902.96,Expired,Incineration,Completed,EMP020,WH-D,Medicine expired
WR001979,INV004656,MED064877,BAT937053,2026-05-28,2028-05-13,148,110.9,16413.2,Damaged,Return to Supplier,Completed,EMP020,WH-D,Broken container
WR001980,INV003776,MED016183,BAT124473,2026-05-30,2025-12-04,97,41.23,3999.31,Overstock,Incineration,Completed,EMP012,WH-B,Excess inventory
WR001981,INV002195,MED070856,BAT961235,2026-01-10,2025-09-07,139,424.88,59058.32,Expired,Recycling,Completed,EMP003,WH-A,Medicine expired
WR001982,INV004321,MED000534,BAT440153,2026-06-16,2026-04-01,84,158.81,13340.04,Expired,Biohazard Disposal,Completed,EMP002,WH-B,Medicine expired
WR001983,INV001779,MED019456,BAT547898,2026-04-12,2026-01-06,177,110.33,19528.41,Damaged,Return to Supplier,Pending,EMP005,WH-E,Broken container
WR001984,INV001696,MED054827,BAT275824,2026-07-16,2026-06-26,46,209.28,9626.88,Expired,Recycling,Completed,EMP001,WH-C,Expired stock removed
WR001985,INV002213,MED091081,BAT920531,2026-07-03,2028-02-03,195,8.17,1593.15,Damaged,Return to Supplier,Completed,EMP015,WH-A,Broken container
WR001986,INV000446,MED060661,BAT681866,2026-04-16,2027-11-27,125,465.65,58206.25,Recalled,Recycling,Completed,EMP013,WH-A,Manufacturer recall
WR001987,INV000692,MED005815,BAT499060,2026-06-20,2026-02-24,132,214.01,28249.32,Expired,Recycling,Completed,EMP012,WH-B,Expired stock removed
WR001988,INV002233,MED042602,BAT244104,2026-02-26,2026-02-18,161,42.36,6819.96,Expired,Recycling,Completed,EMP015,WH-C,Expired stock removed
WR001989,INV002506,MED012254,BAT245679,2026-03-09,2027-04-25,197,560.87,110491.39,Contaminated,Biohazard Disposal,Completed,EMP011,WH-E,Quality issue
WR001990,INV004573,MED009514,BAT433033,2026-07-21,2026-08-09,180,559.29,100672.2,Expired,Return to Supplier,Completed,EMP009,WH-B,Expired stock removed
WR001991,INV001650,MED083387,BAT252233,2026-03-12,2028-01-25,146,152.68,22291.28,Recalled,Return to Supplier,Completed,EMP002,WH-C,Safety recall
WR001992,INV002641,MED039326,BAT910695,2026-06-25,2028-10-18,18,395.85,7125.3,Contaminated,Recycling,Completed,EMP018,WH-B,Quality issue
WR001993,INV001371,MED009767,BAT818025,2026-01-16,2025-12-20,113,373.06,42155.78,Expired,Biohazard Disposal,Completed,EMP017,WH-C,Expired stock removed
WR001994,INV001866,MED088096,BAT902852,2026-07-21,2026-08-08,99,421.4,41718.6,Expired,Biohazard Disposal,Pending,EMP002,WH-E,Expired stock removed
WR001995,INV003865,MED081681,BAT457690,2026-03-31,2028-02-21,100,298.51,29851.0,Contaminated,Recycling,Completed,EMP008,WH-E,Contaminated during storage
WR001996,INV000660,MED029252,BAT403524,2026-06-05,2027-05-15,107,185.83,19883.81,Overstock,Incineration,Completed,EMP001,WH-B,Excess inventory
WR001997,INV000337,MED013158,BAT984756,2026-06-06,2025-12-03,108,537.45,58044.6,Overstock,Incineration,Completed,EMP004,WH-E,Low demand
WR001998,INV001377,MED021118,BAT318209,2026-07-21,2027-11-18,15,269.12,4036.8,Expired,Recycling,Completed,EMP020,WH-C,Expired stock removed
WR001999,INV004991,MED131191,BAT301115,2026-07-21,2027-07-31,1,158.14,158.14,Expired,Biohazard Disposal,Pending,EMP012,WH-C,Medicine expired
WR002000,INV001935,MED026412,BAT308099,2026-04-01,2025-09-17,142,213.88,30370.96,Expired,Return to Supplier,Pending,EMP005,WH-B,Medicine expired
WR002001,INV002537,MED069366,BAT292750,2026-07-16,2026-03-12,30,180.82,5424.6,Expired,Return to Supplier,Completed,EMP005,WH-B,Expired stock removed
WR002002,INV002597,MED108913,BAT710862,2026-04-23,2027-06-12,11,263.53,2898.83,Recalled,Return to Supplier,Completed,EMP009,WH-D,Safety recall
WR002003,INV001275,MED052338,BAT964352,2026-03-09,2025-09-18,160,124.0,19840.0,Damaged,Return to Supplier,Completed,EMP011,WH-C,Broken container
WR002004,INV004506,MED039586,BAT909193,2026-07-21,2028-03-16,51,257.64,13139.64,Expired,Biohazard Disposal,Completed,EMP011,WH-E,Expired stock removed
WR002005,INV004707,MED034152,BAT913222,2026-07-21,2028-03-18,2,131.28,262.56,Expired,Return to Supplier,Completed,EMP006,WH-D,Medicine expired
WR002006,INV003004,MED132323,BAT862202,2026-07-21,2026-10-02,73,526.48,38433.04,Expired,Recycling,Completed,EMP008,WH-E,Expired stock removed
WR002007,INV003053,MED053045,BAT842757,2026-07-08,2027-04-19,16,419.31,6708.96,Damaged,Biohazard Disposal,Completed,EMP017,WH-A,Broken container
WR002008,INV000518,MED132797,BAT753453,2026-05-03,2026-07-03,80,123.81,9904.8,Damaged,Return to Supplier,Completed,EMP007,WH-A,Broken container
WR002009,INV001237,MED089331,BAT469124,2026-07-21,2026-10-28,94,463.45,43564.3,Expired,Return to Supplier,Completed,EMP005,WH-C,Medicine expired
WR002010,INV001871,MED051672,BAT453643,2026-04-15,2027-08-18,190,580.13,110224.7,Damaged,Biohazard Disposal,Completed,EMP015,WH-E,Broken container
WR002011,INV004521,MED035760,BAT975035,2026-04-22,2025-10-30,41,415.28,17026.48,Damaged,Incineration,Completed,EMP019,WH-D,Packaging damaged
WR002012,INV000562,MED080448,BAT299451,2026-07-21,2027-09-04,146,90.26,13177.96,Expired,Incineration,Completed,EMP016,WH-B,Medicine expired
WR002013,INV001892,MED127782,BAT647622,2026-02-26,2029-03-02,58,341.5,19807.0,Overstock,Incineration,Completed,EMP007,WH-E,Low demand
WR002014,INV001577,MED019472,BAT102954,2026-07-12,2027-07-10,103,250.95,25847.85,Recalled,Biohazard Disposal,Completed,EMP010,WH-B,Safety recall
WR002015,INV004066,MED107957,BAT873677,2026-05-10,2027-07-29,27,277.99,7505.73,Overstock,Incineration,Pending,EMP005,WH-E,Low demand
WR002016,INV000277,MED079047,BAT705474,2026-07-21,2027-09-08,171,49.93,8538.03,Expired,Return to Supplier,Completed,EMP006,WH-D,Medicine expired
WR002017,INV000650,MED107278,BAT460549,2026-02-17,2026-04-08,97,322.52,31284.44,Overstock,Biohazard Disposal,Completed,EMP019,WH-D,Low demand
WR002018,INV003885,MED087824,BAT350647,2026-07-05,2025-09-03,50,211.56,10578.0,Overstock,Incineration,Completed,EMP008,WH-B,Excess inventory
WR002019,INV003101,MED104642,BAT970648,2026-03-23,2027-03-05,167,157.96,26379.32,Damaged,Return to Supplier,Completed,EMP001,WH-B,Broken container
WR002020,INV002410,MED060835,BAT951405,2026-04-16,2029-06-23,182,302.89,55125.98,Damaged,Incineration,Completed,EMP014,WH-D,Broken container
WR002021,INV000739,MED082116,BAT613406,2026-02-13,2028-01-08,48,362.2,17385.6,Damaged,Biohazard Disposal,Completed,EMP012,WH-C,Packaging damaged
WR002022,INV002427,MED008184,BAT485503,2026-02-25,2028-10-14,105,190.26,19977.3,Overstock,Incineration,Pending,EMP012,WH-A,Low demand
WR002023,INV002568,MED074086,BAT813696,2026-03-22,2027-04-25,164,388.84,63769.76,Damaged,Biohazard Disposal,Completed,EMP008,WH-A,Broken container
WR002024,INV000260,MED078146,BAT599292,2026-05-08,2026-03-26,70,183.66,12856.2,Expired,Recycling,Completed,EMP016,WH-A,Medicine expired
WR002025,INV003802,MED061196,BAT289516,2026-02-22,2027-05-02,106,357.09,37851.54,Recalled,Incineration,Completed,EMP006,WH-E,Safety recall
WR002026,INV000885,MED101986,BAT767349,2026-04-08,2025-08-19,51,79.19,4038.69,Damaged,Return to Supplier,Completed,EMP017,WH-E,Packaging damaged
WR002027,INV000569,MED100456,BAT427617,2026-03-03,2026-11-22,31,342.83,10627.73,Damaged,Biohazard Disposal,Completed,EMP013,WH-D,Broken container
WR002028,INV000546,MED102227,BAT959959,2026-05-31,2025-10-13,58,393.7,22834.6,Damaged,Incineration,Completed,EMP018,WH-E,Broken container
WR002029,INV002535,MED106169,BAT750728,2026-07-21,2028-02-27,79,112.86,8915.94,Expired,Return to Supplier,Pending,EMP003,WH-C,Expired stock removed
WR002030,INV000697,MED035303,BAT378035,2025-11-01,2025-07-17,96,376.62,36155.52,Expired,Incineration,Completed,EMP001,WH-E,Expired stock removed
WR002031,INV004122,MED128787,BAT145206,2026-04-15,2027-03-13,57,177.01,10089.57,Recalled,Incineration,Completed,EMP018,WH-E,Safety recall
WR002032,INV004532,MED082635,BAT354774,2025-09-29,2025-08-06,99,183.8,18196.2,Expired,Biohazard Disposal,Completed,EMP015,WH-A,Expired stock removed
WR002033,INV004512,MED075384,BAT660057,2026-07-12,2024-12-14,123,317.69,39075.87,Overstock,Incineration,Completed,EMP003,WH-A,Low demand
WR002034,INV004357,MED042756,BAT254869,2026-06-20,2028-03-04,23,500.07,11501.61,Overstock,Incineration,Completed,EMP005,WH-D,Low demand
WR002035,INV001656,MED111225,BAT739638,2026-07-21,2027-10-17,24,246.71,5921.04,Expired,Incineration,Pending,EMP014,WH-B,Expired stock removed
WR002036,INV002592,MED087351,BAT594824,2026-07-21,2027-02-16,19,460.49,8749.31,Expired,Incineration,Completed,EMP010,WH-B,Medicine expired
WR002037,INV002825,MED051740,BAT245500,2025-08-02,2025-06-12,167,159.59,26651.53,Expired,Return to Supplier,Completed,EMP015,WH-D,Expired stock removed
WR002038,INV002835,MED106968,BAT958413,2026-07-21,2027-10-25,148,107.9,15969.2,Expired,Return to Supplier,Completed,EMP001,WH-E,Expired stock removed
WR002039,INV002162,MED129974,BAT774043,2026-07-21,2027-01-01,67,427.6,28649.2,Expired,Recycling,Completed,EMP015,WH-E,Expired stock removed
WR002040,INV000355,MED076912,BAT778818,2026-07-21,2027-01-25,70,366.96,25687.2,Expired,Incineration,Pending,EMP011,WH-C,Expired stock removed
WR002041,INV000012,MED001510,BAT814825,2026-07-21,2028-01-02,124,179.63,22274.12,Expired,Return to Supplier,Completed,EMP015,WH-C,Medicine expired
WR002042,INV000063,MED069160,BAT766459,2026-07-21,2028-12-02,48,441.61,21197.28,Expired,Return to Supplier,Completed,EMP012,WH-E,Expired stock removed
WR002043,INV004697,MED059207,BAT859921,2026-06-12,2028-11-23,68,288.79,19637.72,Recalled,Biohazard Disposal,Completed,EMP001,WH-C,Safety recall
WR002044,INV003960,MED007027,BAT517834,2026-04-01,2028-09-30,170,80.39,13666.3,Contaminated,Incineration,Completed,EMP014,WH-E,Contaminated during storage
WR002045,INV003562,MED009561,BAT476482,2026-07-19,2028-05-18,119,405.89,48300.91,Contaminated,Incineration,Completed,EMP016,WH-D,Quality issue
WR002046,INV000598,MED053718,BAT380061,2026-05-15,2025-09-29,7,465.02,3255.14,Damaged,Recycling,Completed,EMP019,WH-E,Broken container
WR002047,INV002443,MED136998,BAT885489,2026-05-30,2026-03-07,117,425.71,49808.07,Expired,Return to Supplier,Completed,EMP006,WH-B,Expired stock removed
WR002048,INV004421,MED103814,BAT967030,2026-07-21,2027-08-19,84,260.2,21856.8,Expired,Recycling,Completed,EMP016,WH-D,Medicine expired
WR002049,INV000150,MED022880,BAT154714,2026-06-17,2028-02-19,159,428.28,68096.52,Damaged,Recycling,Completed,EMP016,WH-C,Packaging damaged
WR002050,INV001966,MED034204,BAT828468,2026-07-21,2028-02-04,169,111.65,18868.85,Expired,Biohazard Disposal,Completed,EMP002,WH-E,Expired stock removed
WR002051,INV004869,MED080513,BAT346701,2026-05-10,2028-07-12,177,433.02,76644.54,Contaminated,Recycling,Completed,EMP017,WH-A,Quality issue
WR002052,INV004486,MED059756,BAT486088,2026-06-12,2026-07-12,113,34.6,3909.8,Recalled,Recycling,Completed,EMP010,WH-D,Manufacturer recall
WR002053,INV001474,MED130370,BAT253209,2026-07-17,2026-07-25,108,289.22,31235.76,Recalled,Recycling,Completed,EMP011,WH-E,Manufacturer recall
WR002054,INV000610,MED122314,BAT779259,2026-05-21,2026-01-31,20,398.14,7962.8,Expired,Incineration,Completed,EMP012,WH-A,Expired stock removed
WR002055,INV001552,MED117554,BAT285846,2026-07-09,2025-08-29,68,389.87,26511.16,Recalled,Recycling,Completed,EMP001,WH-A,Manufacturer recall
WR002056,INV000586,MED091811,BAT839122,2026-07-05,2026-11-06,40,89.54,3581.6,Damaged,Biohazard Disposal,Completed,EMP006,WH-D,Broken container
WR002057,INV003607,MED032601,BAT830761,2026-02-21,2028-06-12,73,582.89,42550.97,Contaminated,Biohazard Disposal,Completed,EMP008,WH-B,Contaminated during storage
WR002058,INV001469,MED011187,BAT191480,2026-03-09,2027-09-26,111,306.73,34047.03,Recalled,Biohazard Disposal,Completed,EMP011,WH-A,Manufacturer recall
WR002059,INV002025,MED106545,BAT904579,2026-01-30,2024-12-19,11,420.02,4620.22,Recalled,Return to Supplier,Completed,EMP016,WH-D,Safety recall
WR002060,INV003522,MED118353,BAT783475,2026-02-20,2028-12-11,125,546.42,68302.5,Overstock,Return to Supplier,Completed,EMP017,WH-D,Excess inventory
WR002061,INV000874,MED075535,BAT575637,2026-02-25,2027-02-10,11,47.8,525.8,Recalled,Biohazard Disposal,Completed,EMP001,WH-B,Safety recall
WR002062,INV000509,MED037913,BAT950472,2026-02-25,2026-05-21,59,551.14,32517.26,Recalled,Recycling,Completed,EMP017,WH-C,Manufacturer recall
WR002063,INV001424,MED045826,BAT840605,2026-04-14,2027-10-26,118,197.07,23254.26,Overstock,Biohazard Disposal,Pending,EMP016,WH-C,Excess inventory
WR002064,INV000024,MED026433,BAT102260,2026-02-23,2027-05-20,182,419.47,76343.54,Recalled,Biohazard Disposal,Completed,EMP004,WH-D,Safety recall
WR002065,INV002979,MED035757,BAT233263,2026-04-03,2028-08-02,75,294.12,22059.0,Damaged,Incineration,Completed,EMP012,WH-E,Packaging damaged
WR002066,INV000083,MED069475,BAT195674,2026-01-27,2028-01-28,62,403.73,25031.26,Recalled,Incineration,Completed,EMP007,WH-D,Safety recall
WR002067,INV003103,MED001853,BAT103778,2026-07-21,2027-02-18,62,277.6,17211.2,Expired,Return to Supplier,Completed,EMP014,WH-A,Medicine expired
WR002068,INV001322,MED082952,BAT144146,2026-07-21,2026-08-14,102,347.5,35445.0,Expired,Incineration,Completed,EMP006,WH-C,Medicine expired
WR002069,INV000131,MED134410,BAT175576,2026-06-18,2028-08-26,32,278.55,8913.6,Damaged,Biohazard Disposal,Completed,EMP011,WH-E,Packaging damaged
WR002070,INV000472,MED102597,BAT524434,2026-05-22,2025-02-06,188,191.52,36005.76,Overstock,Return to Supplier,Completed,EMP004,WH-C,Low demand
WR002071,INV003671,MED121787,BAT597774,2026-06-02,2027-01-02,53,158.07,8377.71,Recalled,Incineration,Completed,EMP008,WH-B,Safety recall
WR002072,INV003792,MED066779,BAT860078,2026-07-01,2028-02-01,113,275.68,31151.84,Damaged,Return to Supplier,Completed,EMP011,WH-D,Broken container
WR002073,INV001486,MED011860,BAT230473,2026-05-15,2028-01-17,3,117.41,352.23,Damaged,Return to Supplier,Completed,EMP019,WH-D,Packaging damaged
WR002074,INV000245,MED119499,BAT432061,2026-04-05,2026-10-21,1,269.62,269.62,Contaminated,Incineration,Completed,EMP010,WH-B,Quality issue
WR002075,INV002327,MED051862,BAT373229,2026-05-26,2027-11-12,171,222.62,38068.02,Recalled,Return to Supplier,Completed,EMP005,WH-D,Manufacturer recall
WR002076,INV001860,MED124195,BAT796241,2026-05-22,2027-05-16,50,535.98,26799.0,Overstock,Recycling,Completed,EMP001,WH-C,Excess inventory
WR002077,INV002347,MED091847,BAT829928,2026-07-21,2027-03-02,194,495.51,96128.94,Expired,Recycling,Completed,EMP015,WH-A,Expired stock removed
WR002078,INV002174,MED083436,BAT594585,2026-06-26,2027-04-12,194,430.46,83509.24,Damaged,Return to Supplier,Completed,EMP019,WH-A,Packaging damaged
WR002079,INV001120,MED041482,BAT499812,2026-07-14,2029-01-17,126,172.02,21674.52,Damaged,Recycling,Completed,EMP016,WH-A,Broken container
WR002080,INV000983,MED091951,BAT256989,2026-07-21,2026-10-16,155,420.65,65200.75,Expired,Return to Supplier,Completed,EMP010,WH-C,Expired stock removed
WR002081,INV004911,MED023297,BAT914622,2026-07-21,2028-09-16,92,342.08,31471.36,Expired,Recycling,Completed,EMP015,WH-A,Medicine expired
WR002082,INV002140,MED013582,BAT196958,2026-03-10,2028-05-31,192,89.21,17128.32,Recalled,Incineration,Completed,EMP017,WH-B,Manufacturer recall
WR002083,INV001921,MED005070,BAT831634,2026-05-10,2026-01-22,112,550.65,61672.8,Overstock,Recycling,Completed,EMP003,WH-C,Low demand
WR002084,INV003770,MED037432,BAT456530,2026-07-21,2027-07-13,185,397.75,73583.75,Expired,Biohazard Disposal,Completed,EMP003,WH-B,Expired stock removed
WR002085,INV002892,MED101713,BAT562115,2026-04-27,2028-03-30,148,29.32,4339.36,Damaged,Return to Supplier,Pending,EMP006,WH-E,Packaging damaged
WR002086,INV003587,MED128294,BAT237898,2026-02-15,2026-12-15,134,297.94,39923.96,Overstock,Biohazard Disposal,Completed,EMP001,WH-C,Low demand
WR002087,INV001790,MED032541,BAT386890,2026-04-12,2026-03-04,138,284.68,39285.84,Expired,Biohazard Disposal,Completed,EMP017,WH-A,Medicine expired
WR002088,INV002451,MED078562,BAT493875,2026-02-01,2026-03-05,54,20.66,1115.64,Overstock,Return to Supplier,Completed,EMP002,WH-C,Excess inventory
WR002089,INV001006,MED048788,BAT540110,2026-07-21,2027-12-21,30,60.0,1800.0,Expired,Return to Supplier,Completed,EMP015,WH-C,Expired stock removed
WR002090,INV003569,MED075474,BAT916408,2026-07-20,2025-03-10,122,280.63,34236.86,Damaged,Recycling,Completed,EMP015,WH-C,Broken container
WR002091,INV002104,MED014783,BAT852311,2026-06-05,2026-02-22,42,565.54,23752.68,Expired,Return to Supplier,Completed,EMP008,WH-D,Expired stock removed
WR002092,INV003925,MED083346,BAT462519,2026-01-22,2026-01-01,45,502.83,22627.35,Damaged,Return to Supplier,Completed,EMP012,WH-A,Packaging damaged
WR002093,INV004699,MED054457,BAT350262,2026-07-21,2027-04-16,126,86.06,10843.56,Expired,Biohazard Disposal,Completed,EMP009,WH-E,Expired stock removed
WR002094,INV000333,MED025943,BAT673619,2026-06-04,2025-11-17,11,424.18,4665.98,Expired,Return to Supplier,Completed,EMP005,WH-B,Medicine expired
WR002095,INV001183,MED092844,BAT946514,2026-03-31,2027-09-07,2,593.51,1187.02,Overstock,Return to Supplier,Completed,EMP020,WH-B,Excess inventory
WR002096,INV001354,MED014345,BAT652953,2026-02-05,2028-10-31,179,387.7,69398.3,Overstock,Incineration,Completed,EMP020,WH-D,Excess inventory
WR002097,INV004940,MED050076,BAT896183,2026-07-17,2026-07-17,145,305.65,44319.25,Expired,Return to Supplier,Completed,EMP009,WH-A,Expired stock removed
WR002098,INV000580,MED114576,BAT960622,2026-07-21,2026-10-18,128,144.97,18556.16,Expired,Biohazard Disposal,Completed,EMP017,WH-C,Expired stock removed
WR002099,INV003282,MED121531,BAT862340,2026-07-21,2028-08-12,71,474.25,33671.75,Expired,Recycling,Completed,EMP020,WH-A,Expired stock removed
WR002100,INV003686,MED105739,BAT353052,2026-07-21,2026-10-25,124,136.03,16867.72,Expired,Return to Supplier,Completed,EMP009,WH-C,Expired stock removed
WR002101,INV000400,MED042386,BAT400538,2026-04-23,2026-04-09,149,126.38,18830.62,Expired,Return to Supplier,Completed,EMP004,WH-D,Expired stock removed
WR002102,INV002949,MED019139,BAT825621,2026-04-15,2029-04-18,28,569.89,15956.92,Damaged,Biohazard Disposal,Completed,EMP016,WH-D,Packaging damaged
WR002103,INV004299,MED132913,BAT622209,2026-07-19,2026-06-23,12,535.76,6429.12,Expired,Return to Supplier,Completed,EMP003,WH-A,Expired stock removed
WR002104,INV000665,MED026258,BAT385915,2026-01-27,2027-08-18,67,33.99,2277.33,Recalled,Biohazard Disposal,Completed,EMP005,WH-A,Safety recall
WR002105,INV002114,MED116985,BAT173482,2026-07-21,2027-01-19,24,352.12,8450.88,Expired,Incineration,Pending,EMP020,WH-D,Medicine expired
WR002106,INV001419,MED115707,BAT481453,2026-03-26,2026-02-05,54,6.82,368.28,Overstock,Recycling,Completed,EMP003,WH-D,Low demand
WR002107,INV003557,MED046431,BAT664711,2026-04-18,2025-12-09,37,468.42,17331.54,Damaged,Return to Supplier,Completed,EMP016,WH-B,Packaging damaged
