Medicine_ID,Product_NDC,Generic_Name,Brand_Name,Manufacturer,Active_Ingredient,Strength,Dosage_Form,Route,Pharm_Class,Category_ID,Category_Name
MED128127,23155-059,Verapamil Hydrochloride,Verapamil Hydrochloride,Heritage Pharmaceuticals Inc. D/B/A Avet Pharmaceuticals Inc.,VERAPAMIL HYDROCHLORIDE,40 mg/1,TABLET,ORAL,Calcium Channel Antagonists [MoA],CAT003,Diabetes
MED128173,24338-342,Lomustine,Gleostine,"Azurity Pharmaceuticals, Inc.",LOMUSTINE,100 mg/1,"CAPSULE, GELATIN COATED",ORAL,Alkylating Activity [MoA],CAT012,Ophthalmology
MED128185,24510-174,Tapentadol Hydrochloride,Nucynta Er,"Collegium Pharmaceutical, Inc.",TAPENTADOL HYDROCHLORIDE,150 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,Opioid Agonist [EPC],CAT004,Pain Management
MED128194,24694-001,Oxygen,Oxygen,Greenville Truck And Welding Supplies Llc,OXYGEN,99 L/100L,GAS,RESPIRATORY (INHALATION),UNKNOWN,CAT015,Others
MED128196,24794-101,Sodium Fluoride,Zap Apf,Crosstex International Inc.,SODIUM FLUORIDE,5.6 g/454g,GEL,DENTAL,UNKNOWN,CAT015,Others
MED128203,24909-214,Clotrimazole,Terrasil Jock Itch Treatment Maximum Strength,"Aidance Skincare & Topical Solutions, Llc",CLOTRIMAZOLE,1 g/100g,OINTMENT,TOPICAL,Azole Antifungal [EPC],CAT001,Antibiotics
MED128207,24979-041,Megestrol Acetate,Megestrol Acetate,"Upsher-Smith Laboratories, Llc",MEGESTROL ACETATE,125 mg/mL,SUSPENSION,ORAL,Progesterone Congeners [CS],CAT009,Oncology
MED128217,25000-186,Pregabalin,Pregabalin,Marksans Pharma Limited,PREGABALIN,300 mg/1,CAPSULE,ORAL,UNKNOWN,CAT015,Others
MED128280,27808-241,Pregabalin,Pregabalin,Tris Pharma Inc,PREGABALIN,300 mg/1,CAPSULE,ORAL,UNKNOWN,CAT015,Others
MED128294,29300-462,Guanfacine,Guanfacine,"Unichem Pharmaceuticals (Usa), Inc.",GUANFACINE HYDROCHLORIDE,3 mg/1,"TABLET, EXTENDED RELEASE",ORAL,Adrenergic alpha2-Agonists [MoA],CAT003,Diabetes
MED128311,30142-192,Lansoprazole,Lansoprazole,Kroger Company,LANSOPRAZOLE,15 mg/1,"TABLET, ORALLY DISINTEGRATING, DELAYED RELEASE",ORAL,Inhibition Gastric Acid Secretion [PE],CAT007,Gastrointestinal
MED128314,30142-285,Naproxen Sodium,Naproxen Sodium,Kroger Company,NAPROXEN SODIUM,220 mg/1,"CAPSULE, LIQUID FILLED",ORAL,Anti-Inflammatory Agents,CAT004,Pain Management
MED128334,0113-6117,Lansoprazole,Prevacid 24 Hr,L. Perrigo Company,LANSOPRAZOLE,15 mg/1,"CAPSULE, DELAYED RELEASE",ORAL,Inhibition Gastric Acid Secretion [PE],CAT007,Gastrointestinal
MED128341,30698-066,Furosemide,Lasix,Validus Pharmaceuticals Llc,FUROSEMIDE,80 mg/1,TABLET,ORAL,Increased Diuresis at Loop of Henle [PE],CAT003,Diabetes
MED128375,31722-481,Buprenorphine And Naloxone,Buprenorphine And Naloxone,"Camber Pharmaceuticals, Inc.",BUPRENORPHINE HYDROCHLORIDE,8 mg/1,"FILM, SOLUBLE",BUCCAL,Opioid Antagonist [EPC],CAT004,Pain Management
MED128380,31722-562,Abacavir,Abacavir,"Camber Pharmaceuticals, Inc.",ABACAVIR SULFATE,20 mg/mL,SOLUTION,ORAL,Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor [EPC],CAT001,Antibiotics
MED128418,33342-031,Pramipexole Dihydrochloride,Pramipexole Dihydrochloride,Macleods Pharmaceuticals Limited,PRAMIPEXOLE DIHYDROCHLORIDE,.125 mg/1,TABLET,ORAL,Dopamine Agonists [MoA],CAT005,Neurology
MED128458,33342-521,Diltiazem Hydrochloride,Diltiazem Hydrochloride,Macleods Pharmaceuticals Limited,DILTIAZEM HYDROCHLORIDE,120 mg/1,"CAPSULE, EXTENDED RELEASE",ORAL,Calcium Channel Antagonists [MoA],CAT003,Diabetes
MED128463,33346-3401,Methyl Salicylate,Mobility,Mayway Corporation,CAMPHOR OIL,2 g/50mL,OIL,TOPICAL,UNKNOWN,CAT015,Others
MED128500,0006-0477,Raltegravir,Isentress,Merck Sharp & Dohme Llc,RALTEGRAVIR POTASSIUM,100 mg/1,"TABLET, CHEWABLE",ORAL,HIV Integrase Inhibitors [MoA],CAT001,Antibiotics
MED128517,36800-222,Fluticasone Propionate,Topcare Fluticasone Propionate Nasal,Topco Associates Llc,FLUTICASONE PROPIONATE,50 ug/1,"SPRAY, METERED",NASAL,Corticosteroid Hormone Receptor Agonists [MoA],CAT004,Pain Management
MED128523,0116-4011,Megestrol Acetate,Megestrol Acetate,"Xttrium Laboratories, Inc.",MEGESTROL ACETATE,40 mg/mL,SUSPENSION,ORAL,Progesterone Congeners [CS],CAT009,Oncology
MED128525,36800-488,Simethicone,Topcare Extra Strength Gas Relief Cherry Creme,Topco Associates Llc,"DIMETHICONE, UNSPECIFIED",125 mg/1,"TABLET, CHEWABLE",ORAL,Skin Barrier Activity [PE],CAT008,Dermatology
MED128549,36800-973,Acetaminophen,Topcare Pain Relief,Topco Associates Llc,ACETAMINOPHEN,500 mg/1,"TABLET, FILM COATED",ORAL,UNKNOWN,CAT015,Others
MED128585,37662-0226,Chamomilla,Chamomilla,"Hahnemann Laboratories, Inc.",MATRICARIA CHAMOMILLA WHOLE,12 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128612,37662-0466,Cocculus Indicus,Cocculus Indicus,"Hahnemann Laboratories, Inc.",ANAMIRTA COCCULUS SEED,12 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128645,0121-1666,Ibuprofen,Childrens Ibuprofen Oral Suspension,"Pai Holdings, Llc Dba Pai Pharma",IBUPROFEN,200 mg/10mL,SUSPENSION,ORAL,Anti-Inflammatory Agents,CAT004,Pain Management
MED128657,37662-0914,Lactuca Virosa,Lactuca Virosa,"Hahnemann Laboratories, Inc.",LACTUCA VIROSA,12 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128658,37662-0915,Lactuca Virosa,Lactuca Virosa,"Hahnemann Laboratories, Inc.",LACTUCA VIROSA,30 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128660,37662-0929,Gnaphalium Polycephalum,Gnaphalium Polycephalum,"Hahnemann Laboratories, Inc.",PSEUDOGNAPHALIUM OBTUSIFOLIUM,12 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128675,37662-1132,Manganum Muriaticum,Manganum Muriaticum,"Hahnemann Laboratories, Inc.",MANGANESE CHLORIDE,12 [hp_C]/1,PELLET,ORAL,Magnetic Resonance Contrast Activity [MoA],CAT014,Vitamins & Supplements
MED128742,37662-1657,Helleborus Niger,Helleborus Niger,"Hahnemann Laboratories, Inc.",HELLEBORUS NIGER ROOT,12 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128749,37662-1711,Iris Versicolor,Iris Versicolor,"Hahnemann Laboratories, Inc.",IRIS VERSICOLOR ROOT,500 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128787,37662-2105,Sepia,Sepia,"Hahnemann Laboratories, Inc.",SEPIA OFFICINALIS JUICE,1 [hp_Q]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128826,37662-2578,Etherum,Etherum,"Hahnemann Laboratories, Inc.",ETHER,12 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128831,0135-0573,Stannous Fluoride,Sensodyne Complete Protection,Haleon Us Holdings Llc,STANNOUS FLUORIDE,1.1 mg/g,PASTE,DENTAL,UNKNOWN,CAT015,Others
MED128844,37662-2760,Cinnamomum,Cinnamomum,"Hahnemann Laboratories, Inc.",CINNAMON,30 [hp_C]/1,PELLET,ORAL,Allergens [CS],CAT006,Respiratory
MED128846,37662-2776,Ferrum Bromatum,Ferrum Bromatum,"Hahnemann Laboratories, Inc.",FERRIC BROMIDE,30 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128862,37662-2896,Cuprum Sulphuricum,Cuprum Sulphuricum,"Hahnemann Laboratories, Inc.",CUPRIC SULFATE,30 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128896,0135-0650,Cetylpyridinium Chloride,Parodontax Active Gum Health Clear Mint,Haleon Us Holdings Llc,CETYLPYRIDINIUM CHLORIDE,.7 mg/mL,MOUTHWASH,ORAL,UNKNOWN,CAT015,Others
MED128900,37662-3146,Yttrium Fluoratum,Yttrium Fluoratum,"Hahnemann Laboratories, Inc.",YTTRIUM FLUORIDE,1 [hp_M]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED128916,37662-3224,Vanilla Planifolia,Vanilla Planifolia,"Hahnemann Laboratories, Inc.",VANILLA BEAN,30 [hp_C]/1,PELLET,ORAL,Allergens [CS],CAT006,Respiratory
MED129000,37662-4072,Zirconium Muriaticum,Zirconium Muriaticum,"Hahnemann Laboratories, Inc.",ZIRCONIUM CHLORIDE,12 [hp_C]/1,PELLET,ORAL,UNKNOWN,CAT015,Others
MED129047,37808-744,Simethicone,Gas Relief,H-E-B,DIMETHICONE,125 mg/1,CAPSULE,ORAL,Skin Barrier Activity [PE],CAT008,Dermatology
MED129065,37808-987,"Brompheniramine Maleate, Dextromethorphan Hbr, Phenylephrine Hcl",Cold And Cough,H E B,BROMPHENIRAMINE MALEATE,2 mg/10mL,SOLUTION,ORAL,Adrenergic alpha1-Agonists [MoA],CAT003,Diabetes
MED129073,39328-530,Amantadine Hydrochloride,Amantadine Hydrochloride,"Patrin Pharma, Inc.",AMANTADINE HYDROCHLORIDE,50 mg/5mL,SOLUTION,ORAL,Influenza A M2 Protein Inhibitor [EPC],CAT001,Antibiotics
MED129093,41163-072,"Eucalyptol, Menthol, Methyl Salicylate, Thymol",Antispetic,"United Natural Foods, Inc. Dba Unfi",EUCALYPTOL,.92 mg/mL,MOUTHWASH,ORAL,UNKNOWN,CAT015,Others
MED129101,41163-203,Acetaminophen,Eight Hour Pain Relief,"United Natural Foods, Inc. Dba Unfi",ACETAMINOPHEN,650 mg/1,"TABLET, EXTENDED RELEASE",ORAL,UNKNOWN,CAT015,Others
MED129121,41167-0668,Colloidal Oatmeal,Gold Bond Eczema Relief Medicated Hand Cream,"Chattem, Inc.",OATMEAL,2 g/100g,CREAM,TOPICAL,Allergens [CS],CAT006,Respiratory
MED129129,41226-520,Benzalkonium Chloride,Kroger Antibacterial Lhs,Kroger Company,BENZALKONIUM CHLORIDE,130 mg/100mL,LIQUID,TOPICAL,UNKNOWN,CAT015,Others
MED129159,41250-530,Stannous Fluoride,Meijer Restore And Defend Sensitive,Meijer Distribution Inc,STANNOUS FLUORIDE,.15 g/100g,"PASTE, DENTIFRICE",DENTAL,UNKNOWN,CAT015,Others
MED129167,41250-810,Isopropyl Alcohol,70%,"Meijer, Inc.",ISOPROPYL ALCOHOL,70 mL/100mL,LIQUID,TOPICAL,UNKNOWN,CAT015,Others
MED129246,42291-930,Norelgestromin And Ethinyl Estradiol,Zafemy,Avkare,ETHINYL ESTRADIOL,35 ug/d,PATCH,TRANSDERMAL,Estrogen Receptor Agonists [MoA],CAT009,Oncology
MED129286,42571-275,Dalfampridine,Dalfampridine,Micro Labs Limited,DALFAMPRIDINE,10 mg/1,"TABLET, EXTENDED RELEASE",ORAL,Potassium Channel Antagonists [MoA],CAT003,Diabetes
MED129301,42677-308,Sevoflurane,Sevoflurane,"Shandong New Time Pharmaceutical Co., Ltd.",SEVOFLURANE,250 mL/250mL,LIQUID,RESPIRATORY (INHALATION),General Anesthesia [PE],CAT005,Neurology
MED129338,42799-110,Albendazole,Albendazole,Edenbridge Pharmaceuticals Llc.,ALBENDAZOLE,200 mg/1,TABLET,ORAL,Anthelmintic [EPC],CAT001,Antibiotics
MED129384,42858-802,Morphine Sulfate,Morphine Sulfate Extended Release,Rhodes Pharmaceuticals Llc,MORPHINE SULFATE,30 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,Full Opioid Agonists [MoA],CAT004,Pain Management
MED129386,0143-9929,Ciprofloxacin,Ciprofloxacin,Hikma Pharmaceuticals Usa Inc.,CIPROFLOXACIN HYDROCHLORIDE,750 mg/1,"TABLET, FILM COATED",ORAL,Cytochrome P450 1A2 Inhibitors [MoA],CAT014,Vitamins & Supplements
MED129408,43063-532,Diethylpropion Hydrochloride,Diethylpropion Hydrochloride Er,"Pd-Rx Pharmaceuticals, Inc.",DIETHYLPROPION HYDROCHLORIDE,75 mg/1,"TABLET, EXTENDED RELEASE",ORAL,Appetite Suppression [PE],CAT005,Neurology
MED129432,43063-868,Tizanidine,Tizanidine,"Pd-Rx Pharmaceuticals, Inc.",TIZANIDINE HYDROCHLORIDE,2 mg/1,TABLET,ORAL,Adrenergic alpha2-Agonists [MoA],CAT003,Diabetes
MED129454,43353-081,Gabapentin,Gabapentin,"Aphena Pharma Solutions - Tennessee, Llc",GABAPENTIN,400 mg/1,CAPSULE,ORAL,Anti-epileptic Agent [EPC],CAT005,Neurology
MED129461,43386-028,Clobetasol Propionate,Clobetasol Propionate,"Lupin Pharmaceuticals,Inc.",CLOBETASOL PROPIONATE,.5 mg/mL,SOLUTION,TOPICAL,Corticosteroid Hormone Receptor Agonists [MoA],CAT004,Pain Management
MED129484,43473-012,"Bacitracin Zinc, Neomycin Sulfate, Polymyxin B Sulfate",Everlit Care Triple Antibiotic,Nantong Health & Beyond Hygienic Products Inc.,BACITRACIN ZINC,400 [USP'U]/g,OINTMENT,TOPICAL,Aminoglycoside Antibacterial [EPC],CAT001,Antibiotics
MED129512,0169-4303,Oral Semaglutide,Rybelsus,"Novo Nordisk Pharmaceutical Industries, Lp",SEMAGLUTIDE,3 mg/1,TABLET,ORAL,GLP-1 Receptor Agonist [EPC],CAT002,Cardiovascular
MED129541,43598-494,Naproxen Sodium,Naproxen Sodium,Dr. Reddy'S Laboratories Inc.,NAPROXEN SODIUM,275 mg/1,"TABLET, FILM COATED",ORAL,Anti-Inflammatory Agents,CAT004,Pain Management
MED129585,43742-1585,"Viburnum Opulus, Magnesia Phosphorica, Folliculinum, Pulsatilla (Pratensis), Borax, Mercurius Solubilis, Nitricum Acidum, Silicea, Thuja Occidentalis",Gyno Complex,"Deseret Biologicals, Inc",ANEMONE PRATENSIS,12 [hp_X]/mL,LIQUID,ORAL,Calculi Dissolution Agent [EPC],CAT007,Gastrointestinal
MED129586,0173-0547,Atovaquone,Mepron,Glaxosmithkline Llc,ATOVAQUONE,750 mg/5mL,SUSPENSION,ORAL,Antimalarial [EPC],CAT001,Antibiotics
MED129617,43846-0008,"Carbolicum Acidum, Fagopyrum Esculentum, Hydrastis Canadensis, Hydrocotyle Asiatica, Juglans Regia, Vinca Minor",Eczema Rescue,"Peaceful Mountain, Inc.",CENTELLA ASIATICA,30 [hp_X]/g,LOTION,TOPICAL,UNKNOWN,CAT015,Others
MED129632,43857-0221,"Arsenicum Album, Cocculus Indicus, Ipecacuanha, Kerosotum, Petroleum, Pulsatilla, Sanguinaria Canadensis, Tabacum",Nv-Hp,"Bioactive Nutritional, Inc.",ANAMIRTA COCCULUS SEED,30 [hp_X]/mL,LIQUID,ORAL,Allergens [CS],CAT006,Respiratory
MED129634,43857-0242,Serotonin (Hydrochloride),Serotonin,Bioactive Nutritional,SEROTONIN HYDROCHLORIDE,6 [hp_X]/mL,LIQUID,ORAL,UNKNOWN,CAT015,Others
MED129642,43857-0501,Salsolinol (Hydrochloride),Salsolinol,"Bioactive Nutritional, Inc.","SALSOLINOL HYDROCHLORIDE, (+/-)-",6 [hp_X]/mL,LIQUID,ORAL,UNKNOWN,CAT015,Others
MED129709,44911-0605,"Echinacea (Angustifolia), Tabebuia Impetiginosa, Abies Nigra, Lycopodium Clavatum, Nux Vomica, Phosphorus, Pulsatilla (Vulgaris), Sepia, Skatolum, Canadida Albicans,",Lymphastat F,"Energique, Inc",CANDIDA ALBICANS,30 [hp_X]/mL,LIQUID,ORAL,Allergens [CS],CAT006,Respiratory
MED129712,44911-0684,"Artemisia Vulgaris, Cina, Sabadilla, Spigelia Anthelmia, Filix Mas, Baryta Carbonica, Calcarea Carbonica, Cinchona Officinalis, Natrum Phosphoricum, Sulphur, Terebinthina, Proteus (Vulgaris)",Vermistat,"Energique, Inc.",ARTEMISIA CINA PRE-FLOWERING TOP,3 [hp_X]/mL,LIQUID,ORAL,UNKNOWN,CAT015,Others
MED129744,45802-887,Fluocinolone Acetonide,Fluocinolone Acetonide,Padagis Israel Pharmaceuticals Ltd,FLUOCINOLONE ACETONIDE,.01 mg/100mL,OIL,TOPICAL,Corticosteroid Hormone Receptor Agonists [MoA],CAT004,Pain Management
MED129745,45802-923,Mesalamine,Mesalamine,Padagis Israel Pharmaceuticals Ltd,UNKNOWN,UNKNOWN,KIT,UNKNOWN,UNKNOWN,CAT015,Others
MED129779,46122-782,"Dextromethorphan Hbr, Guaifenesin",Good Neighbor Sugar Free Adult Tussin Dm Cough And Chest Congestion,Amerisource Bergen,DEXTROMETHORPHAN HYDROBROMIDE,20 mg/20mL,SOLUTION,ORAL,Decreased Respiratory Secretion Viscosity [PE],CAT006,Respiratory
MED129821,46708-353,Doxycycline Hyclate,Doxycycline Hyclate,Alembic Pharmaceuticals Limited,DOXYCYCLINE HYCLATE,100 mg/1,"TABLET, FILM COATED",ORAL,Tetracycline-class Drug [EPC],CAT001,Antibiotics
MED129837,46708-486,Clobetasol Propionate,Clobetasol Propionate,Alembic Pharmaceuticals Limited,CLOBETASOL PROPIONATE,.5 mg/mL,SOLUTION,TOPICAL,Corticosteroid Hormone Receptor Agonists [MoA],CAT004,Pain Management
MED129838,46708-508,Bromfenac,Bromfenac,Alembic Pharmaceuticals Limited,BROMFENAC SODIUM,1.035 mg/mL,SOLUTION/ DROPS,OPHTHALMIC,Anti-Inflammatory Agents,CAT004,Pain Management
MED129844,46708-679,Ivabradine,Ivabradine,Alembic Pharmaceuticals Limited,IVABRADINE HYDROCHLORIDE,5 mg/1,"TABLET, FILM COATED",ORAL,Hyperpolarization-activated Cyclic Nucleotide-gated Channel Antagonists [MoA],CAT005,Neurology
MED129860,47219-315,Naja Naja Venom,Ultimate Pain Block Professional Strength,Nutra Pharma Corporation,NAJA NAJA VENOM,4 [hp_X]/mL,GEL,TOPICAL,UNKNOWN,CAT015,Others
MED129883,47426-503,Bupivacaine And Meloxicam,Zynrelef,"Heron Therapeutics, Inc.",BUPIVACAINE,200 mg/7mL,SOLUTION,INFILTRATION,Amide Local Anesthetic [EPC],CAT004,Pain Management
MED129884,47593-465,Chloroxylenol,Ecolab Keystone,Ecolab Inc.,CHLOROXYLENOL,5 mg/mL,SOLUTION,TOPICAL,UNKNOWN,CAT015,Others
MED129936,48951-3282,Carbo Sulfur Comp.,Carbo Sulfur Comp.,"Uriel Pharmacy, Inc",CHARCOAL POWDER,1 [hp_X]/1,TABLET,ORAL,UNKNOWN,CAT015,Others
MED129967,49035-422,Nicotine Polacrilex,Equate Nicotine,Wal-Mart Stores Inc,NICOTINE,4 mg/1,"GUM, CHEWING",ORAL,Cholinergic Nicotinic Agonist [EPC],CAT005,Neurology
MED129974,49035-612,Loratadine,Equate Allergy Relief,Wal-Mart Stores Inc,LORATADINE,10 mg/1,TABLET,ORAL,UNKNOWN,CAT015,Others
MED129976,49035-638,"Aluminum Hydroxide, Magnesium Hydroxide, Simethicone",Maximum Strength Antacid Cherry,"Wal-Mart Stores, Inc.",ALUMINUM HYDROXIDE,800 mg/10mL,SUSPENSION,ORAL,Calculi Dissolution Agent [EPC],CAT007,Gastrointestinal
MED130029,49483-703,Fluoxetine Hydrochloride,Fluoxetine,"Time Cap Laboratories, Inc.",FLUOXETINE HYDROCHLORIDE,40 mg/1,CAPSULE,ORAL,Serotonin Reuptake Inhibitor [EPC],CAT005,Neurology
MED130072,0220-0573,Ferula Assa-Foetida Resin,Asafoetida,Boiron,FERULA ASSA-FOETIDA RESIN,5 [hp_C]/5[hp_C],PELLET,ORAL,UNKNOWN,CAT015,Others
MED130125,50090-0189,"Thyroid, Porcine",Armour Thyroid,A-S Medication Solutions,THYROID,30 mg/1,TABLET,ORAL,UNKNOWN,CAT015,Others
MED130146,50090-1513,Amoxicillin,Amoxicillin,A-S Medication Solutions,AMOXICILLIN,500 mg/1,CAPSULE,ORAL,Penicillin-class Antibacterial [EPC],CAT001,Antibiotics
MED130147,50090-1627,Amlodipine Besylate,Amlodipine Besylate,A-S Medication Solutions,AMLODIPINE BESYLATE,2.5 mg/1,TABLET,ORAL,Calcium Channel Antagonists [MoA],CAT003,Diabetes
MED130154,50090-2007,Divalproex Sodium,Divalproex Sodium,A-S Medication Solutions,DIVALPROEX SODIUM,250 mg/1,"TABLET, DELAYED RELEASE",ORAL,Anti-epileptic Agent [EPC],CAT005,Neurology
MED130169,50090-2786,Prednisone,Prednisone,A-S Medication Solutions,PREDNISONE,20 mg/1,TABLET,ORAL,Corticosteroid Hormone Receptor Agonists [MoA],CAT004,Pain Management
MED130175,50090-2978,Irbesartan,Irbesartan,A-S Medication Solutions,IRBESARTAN,300 mg/1,TABLET,ORAL,Angiotensin 2 Receptor Antagonists [MoA],CAT003,Diabetes
MED130200,50090-4582,Verapamil Hydrochloride,Verapamil Hydrochloride,A-S Medication Solutions,VERAPAMIL HYDROCHLORIDE,240 mg/1,TABLET,ORAL,Calcium Channel Antagonists [MoA],CAT003,Diabetes
MED130218,50090-5180,Lansoprazole,Lansoprazole,A-S Medication Solutions,LANSOPRAZOLE,30 mg/1,"CAPSULE, DELAYED RELEASE",ORAL,Inhibition Gastric Acid Secretion [PE],CAT007,Gastrointestinal
MED130230,50090-5457,Methotrexate,Methotrexate,A-S Medication Solutions,METHOTREXATE SODIUM,2.5 mg/1,TABLET,ORAL,Folate Analog Metabolic Inhibitor [EPC],CAT012,Ophthalmology
MED130232,50090-5494,Estradiol,Estradiol,A-S Medication Solutions,ESTRADIOL,.5 mg/1,TABLET,ORAL,Estradiol Congeners [CS],CAT009,Oncology
MED130236,50090-5643,Chlorthalidone,Chlorthalidone,A-S Medication Solutions,CHLORTHALIDONE,25 mg/1,TABLET,ORAL,Increased Diuresis [PE],CAT003,Diabetes
MED130283,50090-6451,Apixaban,Eliquis,A-S Medication Solutions,APIXABAN,2.5 mg/1,"TABLET, FILM COATED",ORAL,Factor Xa Inhibitor [EPC],CAT003,Diabetes
MED130310,50090-6832,Meloxicam,Meloxicam,A-S Medication Solutions,MELOXICAM,7.5 mg/1,TABLET,ORAL,Anti-Inflammatory Agents,CAT004,Pain Management
MED130318,50090-6902,Sulfamethoxazole And Trimethoprim,Sulfamethoxazole And Trimethoprim,A-S Medication Solutions,SULFAMETHOXAZOLE,800 mg/1,TABLET,ORAL,Cytochrome P450 2C8 Inhibitors [MoA],CAT014,Vitamins & Supplements
MED130365,50090-7306,Hydroxychloroquine Sulfate,Hydroxychloroquine Sulfate,A-S Medication Solutions,HYDROXYCHLOROQUINE SULFATE,200 mg/1,"TABLET, FILM COATED",ORAL,Antimalarial [EPC],CAT001,Antibiotics
MED130370,50090-7353,Allopurinol,Allopurinol,A-S Medication Solutions,ALLOPURINOL,300 mg/1,TABLET,ORAL,Xanthine Oxidase Inhibitor [EPC],CAT003,Diabetes
MED130400,50090-7688,Prednisone,Prednisone,A-S Medication Solutions,PREDNISONE,5 mg/1,TABLET,ORAL,Corticosteroid Hormone Receptor Agonists [MoA],CAT004,Pain Management
MED130449,50228-325,Aripiprazole,Aripiprazole,Sciegen Pharmaceuticals Inc,ARIPIPRAZOLE,5 mg/1,TABLET,ORAL,Atypical Antipsychotic [EPC],CAT005,Neurology
MED130466,50254-693,Slap Happy,Slap Happy,Beaver Research Company,ALCOHOL,67 mL/100mL,LIQUID,TOPICAL,UNKNOWN,CAT015,Others
MED130489,50268-723,Ranolazine,Ranolazine,Avpak,RANOLAZINE,1000 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,Anti-anginal [EPC],CAT003,Diabetes
MED130521,50458-942,Canagliflozin And Metformin Hydrochloride,Invokamet Xr,"Janssen Pharmaceuticals, Inc.",CANAGLIFLOZIN,150 mg/1,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,Biguanide [EPC],CAT002,Cardiovascular
MED130525,0220-1452,Arabica Coffee Bean,Coffea Cruda,Boiron,ARABICA COFFEE BEAN,30 [hp_X]/30[hp_X],PELLET,ORAL,Allergens [CS],CAT006,Respiratory
MED130532,50580-230,Ibuprofen,Motrin Ib,Kenvue Brands Llc,IBUPROFEN,200 mg/1,"TABLET, FILM COATED",ORAL,Anti-Inflammatory Agents,CAT004,Pain Management
MED130570,50804-705,"Avobenzone 3%, Homosalate 15%, Octisalate 5%, Octocrylene 8%",Spf 30 Sport Sunscreen Goodsense,"Geiss, Destin, & Dunn, Inc",AVOBENZONE,3 g/100g,SPRAY,TOPICAL,UNKNOWN,CAT015,Others
MED130582,50844-675,Aspirin,Aspi-Cor,"L.N.K. International, Inc.",ASPIRIN,81 mg/1,"TABLET, DELAYED RELEASE",ORAL,Anti-Inflammatory Agents,CAT004,Pain Management
MED130588,50865-060,Medicated Lotion Soap,Golden Medicated,Kutol Products Company,CHLOROXYLENOL,.3 g/100mL,SOLUTION,TOPICAL,UNKNOWN,CAT015,Others
MED130592,50881-023,Axatilimab-Csfr,Niktimvo,Incyte Corporation,AXATILIMAB,22 mg/.44mL,INJECTION,INTRAVENOUS,Colony Stimulating Factor Receptor Type 1 (CSF-1R) Inhibitors [MoA],CAT010,Allergy
MED130643,51316-128,Fluoride,Cvs Enamel Guard,Cvs Pharmacy,POTASSIUM NITRATE,5 g/100g,"PASTE, DENTIFRICE",DENTAL,UNKNOWN,CAT015,Others
MED130680,51316-689,Miconazole Nitrate,Miconazole 3,"Cvs Woonsocket Prescription Center, Incorporated",UNKNOWN,UNKNOWN,KIT,UNKNOWN,UNKNOWN,CAT015,Others
MED130705,51407-040,Carvedilol,Carvedilol,"Golden State Medical Supply, Inc.",CARVEDILOL,6.25 mg/1,"TABLET, FILM COATED",ORAL,Adrenergic alpha-Antagonists [MoA],CAT003,Diabetes
MED130719,51407-276,Thiothixene,Thiothixene,"Golden State Medical Supply, Inc.",THIOTHIXENE,2 mg/1,CAPSULE,ORAL,Typical Antipsychotic [EPC],CAT005,Neurology
MED130743,51407-747,Dexlansoprazole,Dexlansoprazole Delayed Release,"Golden State Medical Supply, Inc.",DEXLANSOPRAZOLE,60 mg/1,"CAPSULE, DELAYED RELEASE",ORAL,Proton Pump Inhibitor [EPC],CAT007,Gastrointestinal
MED130750,51407-809,Duloxetine,Duloxetine,"Golden State Medical Supply, Inc.",DULOXETINE HYDROCHLORIDE,40 mg/1,"CAPSULE, DELAYED RELEASE",ORAL,Norepinephrine Uptake Inhibitors [MoA],CAT005,Neurology
MED130768,51531-0288,"Avobenzone, Homosalate, Octisalate, Octocrylene, Oxybenzone",Mkmen Advanced Facial Hydrator Sunscreen Spf 30,Mary Kay Inc.,AVOBENZONE,2 g/100mL,LOTION,TOPICAL,UNKNOWN,CAT015,Others
MED130776,51628-0042,Alcohol,Ashley Belle Moisturizing Hand Sanitizer Tropical Melon,"My Imports Usa, Llc",ALCOHOL,70 mL/100mL,SPRAY,TOPICAL,UNKNOWN,CAT015,Others
MED130811,51655-604,Levothyroxine Sodium,Levothyroxine Sodium,"Northwind Health Company, Llc",LEVOTHYROXINE SODIUM,112 ug/1,TABLET,ORAL,Thyroxine [CS],CAT009,Oncology
